budget,graph_id,arm,stratum,source_family,fold,AE2,ProfileAE,signed_rho2,prediction,in_unit_interval,monotone
0.05,snap_mathoverflow,H,real,snap_mathoverflow,snap_mathoverflow,0.05488891044567053,0.014801640426972094,0.05488891044567053,"[0.13927285393082367, 0.020792425878185496, 0.00313294296577276, 0.0005642843860369209]",True,True
0.05,snap_mathoverflow__pwt,H,surrogate,snap_mathoverflow__pwt,snap_mathoverflow,0.05039697213885336,0.02396201227514787,0.05039697213885336,"[0.4011837328550769, 0.1528584286068919, 0.04153386320678476, 0.006640354056021378]",True,True
0.05,snap_mathoverflow__pwt,H,surrogate,snap_mathoverflow__pwt,snap_mathoverflow,0.07151500468314725,0.031211606659970692,0.07151500468314725,"[0.4223017653993708, 0.16811076947710132, 0.04762679626441545, 0.007919416873602737]",True,True
0.05,snap_mathoverflow__pwt,H,surrogate,snap_mathoverflow__pwt,snap_mathoverflow,0.0543393696650602,0.02536655812516214,0.0543393696650602,"[0.40512613038128376, 0.15764926386904146, 0.04411566096402057, 0.007173605687084915]",True,True
0.05,sp_highschool2013,H,real,sp_highschool2013,sp_highschool2013,0.06183333821515469,0.035547374348723654,-0.06183333821515469,"[0.42372871059887074, 0.20950519710735926, 0.10858295412826748, 0.04861653523605996]",True,True
0.05,sp_highschool2013,H,real,sp_highschool2013,sp_highschool2013,0.0562222368865109,0.024969804849122885,-0.0562222368865109,"[0.4293398119275145, 0.2317366719002876, 0.13030539549229184, 0.05794491068834423]",True,True
0.05,sp_highschool2013,H,real,sp_highschool2013,sp_highschool2013,0.18116898900754375,0.1049073651828544,-0.18116898900754375,"[0.3043930598064817, 0.1364685002717742, 0.058257124277965505, 0.013874749377813047]",True,True
0.05,sp_highschool2013__pwt,H,surrogate,sp_highschool2013__pwt,sp_highschool2013,0.0665421893221092,0.09239950031768418,-0.0665421893221092,"[0.5967441633764127, 0.409767828249117, 0.30439603289935957, 0.20192780026143844]",True,True
0.05,sp_highschool2013__pwt,H,surrogate,sp_highschool2013__pwt,sp_highschool2013,0.10426196273642852,0.11449002886221918,-0.10426196273642852,"[0.5590243899620934, 0.3802226415571864, 0.2878621099774796, 0.19736456911142838]",True,True
0.05,sp_highschool2013__pwt,H,surrogate,sp_highschool2013__pwt,sp_highschool2013,0.10904925838541668,0.11649617893255224,-0.10904925838541668,"[0.5542370943131052, 0.3786364412899961, 0.2868160739146607, 0.19675950080909346]",True,True
0.05,sp_hospital,H,real,sp_hospital,sp_hospital,0.07228249215994648,0.0236425917786221,-0.07228249215994648,"[0.37284481249325807, 0.15608506120301702, 0.05800925773450116, 0.0122087535348]",True,True
0.05,sp_hospital,H,real,sp_hospital,sp_hospital,0.15054449511750773,0.14721782635573052,0.15054449511750773,"[0.5956717997707123, 0.3512431634796925, 0.20518159885367637, 0.1057826449869709]",True,True
0.05,sp_hospital,H,real,sp_hospital,sp_hospital,0.05794166574785514,0.019681175648962983,-0.05794166574785514,"[0.3871856389053494, 0.16751474406345895, 0.06170966336398738, 0.012655593582083438]",True,True
0.05,sp_hospital__pwt,H,surrogate,sp_hospital__pwt,sp_hospital,0.023951817842478795,0.04720981027337051,-0.023951817842478795,"[0.8109911145543606, 0.6622600022306753, 0.5081925659672202, 0.3275221683403901]",True,True
0.05,sp_hospital__pwt,H,surrogate,sp_hospital__pwt,sp_hospital,0.060379504348118895,0.08717651653195074,-0.060379504348118895,"[0.7745634280487205, 0.6101112454877289, 0.461167243060331, 0.3032571094615448]",True,True
0.05,sp_hospital__pwt,H,surrogate,sp_hospital__pwt,sp_hospital,0.1091437551390061,0.15494449677463926,-0.1091437551390061,"[0.7257991772578333, 0.5418190498123623, 0.384318122916637, 0.22609075510073864]",True,True
0.05,sp_workplace,H,real,sp_workplace,sp_workplace,0.1212252011267218,0.06697343833085001,0.1212252011267218,"[0.4113515464706619, 0.19754776616306788, 0.08393545251652765, 0.03037017207580986]",True,True
0.05,sp_workplace,H,real,sp_workplace,sp_workplace,0.15595622544666443,0.08520903142534512,0.15595622544666443,"[0.44608257079060454, 0.22041414108982943, 0.09531783477674435, 0.034332762946869474]",True,True
0.05,sp_workplace,H,real,sp_workplace,sp_workplace,0.16530083043521032,0.09726132785589679,0.16530083043521032,"[0.45542717577915043, 0.23807782232242988, 0.10857939416053221, 0.04227210306414198]",True,True
0.05,sp_workplace__pwt,H,surrogate,sp_workplace__pwt,sp_workplace,0.027943136533611135,0.06471364595677988,-0.027943136533611135,"[0.6042515288852003, 0.4246110841219647, 0.3022766138007145, 0.18826241147730127]",True,True
0.05,sp_workplace__pwt,H,surrogate,sp_workplace__pwt,sp_workplace,0.05154322206506878,0.0798448534573924,-0.05154322206506878,"[0.5806514433537426, 0.39626985720743435, 0.28208818999640806, 0.17665750522945692]",True,True
0.05,sp_workplace__pwt,H,surrogate,sp_workplace__pwt,sp_workplace,0.06185181159668274,0.08577035639739927,-0.06185181159668274,"[0.5703428538221287, 0.3908395588028627, 0.2881460260289209, 0.19067846508581163]",True,True
0.1,ad_memory_r1,H,synthetic,ad_memory_r1,synthetic,0.006277856600092724,0.010882054135124133,-0.006277856600092724,"[0.7900718071847296, 0.5579954981297455, 0.32259397643394566, 0.11967721582820165]",True,True
0.1,ad_memory_r1,H,synthetic,ad_memory_r1,synthetic,0.05507421770278198,0.04110643622064429,-0.05507421770278198,"[0.7412754460820403, 0.49151973616261085, 0.26607999411398287, 0.09606507299510009]",True,True
0.1,ad_memory_r1,H,synthetic,ad_memory_r1,synthetic,0.006862341688233631,0.014734969943265636,-0.006862341688233631,"[0.7894873220965887, 0.5630314181659318, 0.3289825343689028, 0.12307991600148327]",True,True
0.1,ad_memory_r2,H,synthetic,ad_memory_r2,synthetic,0.030082592777822548,0.01344408946388696,-0.030082592777822548,"[0.7524617859204024, 0.5274896858727367, 0.29837043609589353, 0.10813373070756173]",True,True
0.1,ad_memory_r2,H,synthetic,ad_memory_r2,synthetic,0.05622890405830594,0.044952688283570394,-0.05622890405830594,"[0.726315474639919, 0.4842701990667306, 0.2568640706057193, 0.08696040985118002]",True,True
0.1,ad_memory_r2,H,synthetic,ad_memory_r2,synthetic,0.02149591931880912,0.02218961670941411,-0.02149591931880912,"[0.7610484593794158, 0.5158419603781748, 0.2773941643123274, 0.09117785639025609]",True,True
0.1,ad_memoryless_r1,H,synthetic,ad_memoryless_r1,synthetic,0.003910038044986054,0.0012138085756206063,0.003910038044986054,"[0.05880035320927382, 0.002967547723624582, 8.468813752416184e-05, 4.419558839807042e-07]",True,True
0.1,ad_memoryless_r1,H,synthetic,ad_memoryless_r1,synthetic,0.0018528725812489918,0.0007383510758002497,0.0018528725812489918,"[0.05674318774553676, 0.003029350600913662, 0.00017815018191712448, 5.12498657574747e-07]",True,True
0.1,ad_memoryless_r1,H,synthetic,ad_memoryless_r1,synthetic,0.008669233095699037,0.0026107952386084533,0.008669233095699037,"[0.0635595482599868, 0.003747047761970577, 0.00013414642226953894, 2.3523403101532172e-07]",True,True
0.1,ad_memoryless_r2,H,synthetic,ad_memoryless_r2,synthetic,0.005166529877306876,0.0021367965438833627,-0.005166529877306876,"[0.05645389633901801, 0.002648728671926436, 0.00010268968603266925, 1.8884999348001212e-07]",True,True
0.1,ad_memoryless_r2,H,synthetic,ad_memoryless_r2,synthetic,0.03529560796790344,0.009449285250544507,0.03529560796790344,"[0.09691603418422833, 0.007997744948291299, 0.0006223350186879166, 1.3338873487573528e-05]",True,True
0.1,ad_memoryless_r2,H,synthetic,ad_memoryless_r2,synthetic,0.03313203019982088,0.009063714043611667,0.03313203019982088,"[0.09475245641614577, 0.008575228827313042, 0.0006748659129639899, 4.617040540949786e-06]",True,True
0.1,copenhagen_bluetooth,H,real,copenhagen_bluetooth,copenhagen_bluetooth,0.016270806262625614,0.015459554724687803,0.016270806262625614,"[0.46319649468208995, 0.24988049018991262, 0.11905664717309325, 0.046327244970089415]",True,True
0.1,copenhagen_bluetooth,H,real,copenhagen_bluetooth,copenhagen_bluetooth,0.003935210246823639,0.008191300933836262,-0.003935210246823639,"[0.4429904781726407, 0.24139160438055862, 0.11478659140152851, 0.042348767403403965]",True,True
0.1,copenhagen_bluetooth,H,real,copenhagen_bluetooth,copenhagen_bluetooth,0.0007019067892234387,0.008179574924208318,-0.0007019067892234387,"[0.4462237816302409, 0.2434613606433791, 0.11584787097547035, 0.042404130985730086]",True,True
0.1,copenhagen_bluetooth__pwt,H,surrogate,copenhagen_bluetooth__pwt,copenhagen_bluetooth,0.03152289366759231,0.09002873637578955,-0.03152289366759231,"[0.6832388314675768, 0.4923345285454978, 0.3571107833496521, 0.22039090233240516]",True,True
0.1,copenhagen_bluetooth__pwt,H,surrogate,copenhagen_bluetooth__pwt,copenhagen_bluetooth,0.0393720705023769,0.09571110188117393,-0.0393720705023769,"[0.6753896546327922, 0.48604155633463625, 0.3522098092809217, 0.2167045634252441]",True,True
0.1,copenhagen_bluetooth__pwt,H,surrogate,copenhagen_bluetooth__pwt,copenhagen_bluetooth,0.021854154777045554,0.0814553337493428,-0.021854154777045554,"[0.6929075703581236, 0.5044031678961138, 0.36534352069070614, 0.22471439725597533]",True,True
0.1,dar_a08_r1,H,synthetic,dar_a08_r1,synthetic,0.00679565694747053,0.01608558644614763,-0.00679565694747053,"[0.7776763927419704, 0.5799885156106471, 0.40594090327544236, 0.2670828984879706]",True,True
0.1,dar_a08_r1,H,synthetic,dar_a08_r1,synthetic,0.014569689925422513,0.03246818653225561,0.014569689925422513,"[0.7990417396148635, 0.6243046083297595, 0.46663440498429176, 0.33492304910072873]",True,True
0.1,dar_a08_r1,H,synthetic,dar_a08_r1,synthetic,0.010030494713875626,0.012630605851133667,0.010030494713875626,"[0.7945025444033166, 0.6079990738264655, 0.4412219566748814, 0.2981700955995077]",True,True
0.1,dar_a08_r2,H,synthetic,dar_a08_r2,synthetic,0.011935540017501634,0.011193759080883534,0.011935540017501634,"[0.7903555785531471, 0.6023323560066974, 0.4382278502819172, 0.2950415026750098]",True,True
0.1,dar_a08_r2,H,synthetic,dar_a08_r2,synthetic,0.018111063648271086,0.02102057143939523,0.018111063648271086,"[0.7965311021839165, 0.6066093042675667, 0.4315257065265737, 0.27288886888794517]",True,True
0.1,dar_a08_r2,H,synthetic,dar_a08_r2,synthetic,0.024523538399990552,0.034787508475499024,0.024523538399990552,"[0.802943576935636, 0.6330865401079968, 0.48431212580465455, 0.3646009830896753]",True,True
0.1,dar_a0_r1,H,synthetic,dar_a0_r1,synthetic,0.13487496276250738,0.04271540845396472,-0.13487496276250738,"[0.25157684266870717, 0.05135505756185989, 0.007345091441083776, 0.0006850295459997498]",True,True
0.1,dar_a0_r1,H,synthetic,dar_a0_r1,synthetic,0.14462436566343811,0.045879259121762564,-0.14462436566343811,"[0.24182743976777643, 0.0493281634804013, 0.0063529437535393375, 0.0005719875472573166]",True,True
0.1,dar_a0_r1,H,synthetic,dar_a0_r1,synthetic,0.13804091783479588,0.04340714779720604,-0.13804091783479588,"[0.24841088759641866, 0.05249180183532901, 0.006530856578290326, 0.0006085412573521587]",True,True
0.1,dar_a0_r2,H,synthetic,dar_a0_r2,synthetic,0.1485471137259537,0.047996359716862294,-0.1485471137259537,"[0.2475253938269164, 0.04716158062312538, 0.007136740579474607, 0.00045567957672386366]",True,True
0.1,dar_a0_r2,H,synthetic,dar_a0_r2,synthetic,0.006120185383308441,0.011150132315458236,-0.006120185383308441,"[0.38995232216956166, 0.11329512141945859, 0.02104395039036269, 0.0020264684433255725]",True,True
0.1,dar_a0_r2,H,synthetic,dar_a0_r2,synthetic,0.07595704973643896,0.020291995715831544,-0.07595704973643896,"[0.32011545781643114, 0.08706211236176876, 0.014320958764999335, 0.0017130583747414563]",True,True
0.1,nr_digg_reply,H,real,nr_digg_reply,nr_digg_reply,0.010985138443507713,0.0029981347872802978,0.010985138443507713,"[0.01405013756276084, 0.000995284230297527, 0.0001334452504168697, 1.9590724634856375e-05]",True,True
0.1,nr_digg_reply,H,real,nr_digg_reply,nr_digg_reply,0.014252469451480353,0.0037848534763377127,0.014252469451480353,"[0.01731746857073348, 0.0009084997290570285, 0.00010504434284538218, 1.4319881703863484e-05]",True,True
0.1,nr_digg_reply,H,real,nr_digg_reply,nr_digg_reply,0.012166120262479046,0.003256466222221664,0.012166120262479046,"[0.015231119381732173, 0.0008819540999558229, 0.00010439014448370211, 1.4319881703863484e-05]",True,True
0.1,nr_digg_reply__pwt,H,surrogate,nr_digg_reply__pwt,nr_digg_reply,0.008169662465131712,0.002095133417156206,0.008169662465131712,"[0.01631950686651742, 0.0008549932396104835, 0.00011064549576342557, 1.677170798943181e-05]",True,True
0.1,nr_digg_reply__pwt,H,surrogate,nr_digg_reply__pwt,nr_digg_reply,0.007694441571262891,0.0019467432478244482,0.007694441571262891,"[0.0158442859726486, 0.0007025043123579258, 8.086048106543325e-05, 1.2407578893079006e-05]",True,True
0.1,nr_digg_reply__pwt,H,surrogate,nr_digg_reply__pwt,nr_digg_reply,0.00799097303185689,0.0020479721878772245,0.00799097303185689,"[0.0161408174332426, 0.0008446498775881503, 0.00011025761758219888, 1.677170798943181e-05]",True,True
0.1,snap_collegemsg,H,real,snap_collegemsg,snap_collegemsg,0.23239802270470178,0.09340583149617944,0.23239802270470178,"[0.3354475963425107, 0.12031398495023095, 0.03162999044468914, 0.005902226858936018]",True,True
0.1,snap_collegemsg__pwt,H,surrogate,snap_collegemsg__pwt,snap_collegemsg,0.0736714221914716,0.04236510899843446,-0.0736714221914716,"[0.4361565876365382, 0.1673156297202554, 0.04556589669299907, 0.0073433346218835654]",True,True
0.1,snap_collegemsg__pwt,H,surrogate,snap_collegemsg__pwt,snap_collegemsg,0.07741960655831115,0.0441401060108775,-0.07741960655831115,"[0.43240840326969865, 0.16529223007443142, 0.044550471942117566, 0.0070303553356564465]",True,True
0.1,snap_collegemsg__pwt,H,surrogate,snap_collegemsg__pwt,snap_collegemsg,0.09571053046540867,0.052177524771183585,-0.09571053046540867,"[0.4141174793626011, 0.15565475305434556, 0.04082601519326449, 0.006533537970468564]",True,True
0.1,snap_email_eu,H,real,snap_email_eu,snap_email_eu,0.23963116746309682,0.1476405199323926,-0.23963116746309682,"[0.26609592417036937, 0.10069501284786557, 0.0363905246114069, 0.006816717604931159]",True,True
0.1,snap_email_eu,H,real,snap_email_eu,snap_email_eu,0.22065602276093693,0.1420762874466311,-0.22065602276093693,"[0.28507106887252925, 0.10496507557062584, 0.03566646794369494, 0.00655249679076902]",True,True
0.1,snap_email_eu,H,real,snap_email_eu,snap_email_eu,0.23206203105318302,0.14771049886179868,-0.23206203105318302,"[0.27366506058028317, 0.09679477902597673, 0.03309140144021576, 0.006167022470473202]",True,True
0.1,snap_email_eu__pwt,H,surrogate,snap_email_eu__pwt,snap_email_eu,0.41598597735087306,0.28393893471905973,-0.41598597735087306,"[0.2712027676690473, 0.11175153380034127, 0.04679833349721128, 0.010624594284651297]",True,True
0.1,snap_email_eu__pwt,H,surrogate,snap_email_eu__pwt,snap_email_eu,0.40945416755450437,0.2826838069399967,-0.40945416755450437,"[0.27773457746541597, 0.1134503038654844, 0.044427732473264946, 0.0097851265633381]",True,True
0.1,snap_email_eu__pwt,H,surrogate,snap_email_eu__pwt,snap_email_eu,0.4062022694571903,0.2817567134862088,-0.4062022694571903,"[0.28098647556273004, 0.1138673094926064, 0.04460846945201086, 0.00964385967530746]",True,True
0.1,snap_mathoverflow,H,real,snap_mathoverflow,snap_mathoverflow,0.05470849493003467,0.014826611289801476,0.05470849493003467,"[0.1390924384151878, 0.021010443617484355, 0.003092469889464807, 0.0005424762346903426]",True,True
0.1,snap_mathoverflow,H,real,snap_mathoverflow,snap_mathoverflow,0.05823377287792768,0.01584253381963529,0.05823377287792768,"[0.14261771636308082, 0.021550348032535367, 0.0031145823898835684, 0.0005218559778803401]",True,True
0.1,snap_mathoverflow,H,real,snap_mathoverflow,snap_mathoverflow,0.062081840720713447,0.01693543519563393,0.062081840720713447,"[0.1464657842058666, 0.02211258305126365, 0.003166416579228621, 0.0005087191460547779]",True,True
0.1,snap_mathoverflow__pwt,H,surrogate,snap_mathoverflow__pwt,snap_mathoverflow,0.07318507712246813,0.03187908555241872,0.07318507712246813,"[0.4239718378386917, 0.17238968535439478, 0.0502774758801174, 0.008547810004722997]",True,True
0.1,snap_mathoverflow__pwt,H,surrogate,snap_mathoverflow__pwt,snap_mathoverflow,0.05115348482268406,0.02426452156953203,0.05115348482268406,"[0.4019402455389076, 0.15607360857024338, 0.04376393661612899, 0.007171936116322693]",True,True
0.1,snap_mathoverflow__pwt,H,surrogate,snap_mathoverflow__pwt,snap_mathoverflow,0.05364879930904054,0.025026976282879056,0.05364879930904054,"[0.4044355600252641, 0.1564818453254761, 0.0435760335525589, 0.00721357156809389]",True,True
0.1,sp_highschool2013,H,real,sp_highschool2013,sp_highschool2013,0.11387052840166134,0.07640372144021945,-0.11387052840166134,"[0.3716915204123641, 0.16397485066836043, 0.07051507340686207, 0.020826564216987645]",True,True
0.1,sp_highschool2013,H,real,sp_highschool2013,sp_highschool2013,0.09931847629447249,0.06696125053516247,-0.09931847629447249,"[0.38624357251955294, 0.17327838894367592, 0.0773709957757253, 0.027884935085848005]",True,True
0.1,sp_highschool2013,H,real,sp_highschool2013,sp_highschool2013,0.06702092730403131,0.0394731542464522,-0.06702092730403131,"[0.4185411215099941, 0.2047753988509059, 0.10427197281621305, 0.04714178430253018]",True,True
0.1,sp_highschool2013__pwt,H,surrogate,sp_highschool2013__pwt,sp_highschool2013,0.07189339069304423,0.09777961369555938,-0.07189339069304423,"[0.5913929620054776, 0.40284721437610593, 0.2987941162034875, 0.1982810786897558]",True,True
0.1,sp_highschool2013__pwt,H,surrogate,sp_highschool2013__pwt,sp_highschool2013,0.086890306383686,0.10612284749541756,-0.086890306383686,"[0.5763960463148359, 0.3914297901818788, 0.2929083264784367, 0.19720827310024283]",True,True
0.1,sp_highschool2013__pwt,H,surrogate,sp_highschool2013__pwt,sp_highschool2013,0.06335029785597646,0.0913598495888425,-0.06335029785597646,"[0.5999360548425454, 0.41148288311417824, 0.30467385025091287, 0.20090163949405784]",True,True
0.1,sp_hospital,H,real,sp_hospital,sp_hospital,0.027070459421204007,0.03077969338803279,-0.027070459421204007,"[0.41805684523200054, 0.20604568392277275, 0.08803983684504753, 0.02584339037803224]",True,True
0.1,sp_hospital,H,real,sp_hospital,sp_hospital,0.06191831747669324,0.053742341769427805,0.06191831747669324,"[0.5070456221298978, 0.24531039557840387, 0.10035327974553968, 0.03126797129199979]",True,True
0.1,sp_hospital,H,real,sp_hospital,sp_hospital,0.04813220218137387,0.019618646515905537,-0.04813220218137387,"[0.3969951024718307, 0.14348268709001435, 0.04452919844581659, 0.005526327596846162]",True,True
0.1,sp_hospital__pwt,H,surrogate,sp_hospital__pwt,sp_hospital,0.06687332445185601,0.10223947597277346,-0.06687332445185601,"[0.7680696079449834, 0.5986675064841459, 0.44381030069504623, 0.27829977317085886]",True,True
0.1,sp_hospital__pwt,H,surrogate,sp_hospital__pwt,sp_hospital,0.03160768513942169,0.06350157918363819,-0.03160768513942169,"[0.8033352472574177, 0.6481527227487619, 0.4888752638928683, 0.30343554155252755]",True,True
0.1,sp_hospital__pwt,H,surrogate,sp_hospital__pwt,sp_hospital,0.0678553636421737,0.10697027781210319,-0.0678553636421737,"[0.7670875687546657, 0.5974436629929797, 0.43808458661814037, 0.2673081625719297]",True,True
0.1,sp_workplace,H,real,sp_workplace,sp_workplace,0.09536963865554993,0.052378390380077716,0.09536963865554993,"[0.38549598399949003, 0.1790380038305381, 0.07346329913998169, 0.026827458452968325]",True,True
0.1,sp_workplace,H,real,sp_workplace,sp_workplace,0.06882831379963672,0.039614873105059976,0.06882831379963672,"[0.3589546591435768, 0.16323273091395557, 0.06704054968977219, 0.024542736575602613]",True,True
0.1,sp_workplace,H,real,sp_workplace,sp_workplace,0.1432957938711238,0.08746862692178727,0.1432957938711238,"[0.4334221392150639, 0.2284210008202024, 0.10398239524020045, 0.03936015631434966]",True,True
0.1,sp_workplace__pwt,H,surrogate,sp_workplace__pwt,sp_workplace,0.058570800990059735,0.0832824742771342,-0.058570800990059735,"[0.5736238644287517, 0.3952011725674772, 0.2884547498190861, 0.1886782847661541]",True,True
0.1,sp_workplace__pwt,H,surrogate,sp_workplace__pwt,sp_workplace,0.046781576100029976,0.07564167224279511,-0.046781576100029976,"[0.5854130893187814, 0.4066050878081143, 0.29023566874579676, 0.1830891356861752]",True,True
0.1,sp_workplace__pwt,H,surrogate,sp_workplace__pwt,sp_workplace,0.05630430468493608,0.08300372762897704,-0.05630430468493608,"[0.5758903607338753, 0.39467458445119696, 0.2902345344235785, 0.19108299096686118]",True,True
0.2,ad_memory_r1,H,synthetic,ad_memory_r1,synthetic,0.0053237995566960405,0.01092026246185748,-0.0053237995566960405,"[0.7910258642281263, 0.5595210949578123, 0.32084037940405785, 0.11529913281273091]",True,True
0.2,ad_memory_r1,H,synthetic,ad_memory_r1,synthetic,0.010382049762779566,0.010392684339583569,-0.010382049762779566,"[0.7859676140220427, 0.5537243689450195, 0.3156135793356586, 0.11144416942671802]",True,True
0.2,ad_memory_r1,H,synthetic,ad_memory_r1,synthetic,0.0163895354536171,0.007435075167328536,-0.0163895354536171,"[0.7799601283312052, 0.5424535902921164, 0.30254040162620405, 0.10504465207653607]",True,True
0.2,ad_memory_r2,H,synthetic,ad_memory_r2,synthetic,0.01489907172580307,0.008979822145442094,-0.01489907172580307,"[0.7676453069724218, 0.5361335051775027, 0.29648594309169585, 0.10027896662035804]",True,True
0.2,ad_memory_r2,H,synthetic,ad_memory_r2,synthetic,0.019722793235574132,0.028601365856984168,-0.019722793235574132,"[0.7628215854626508, 0.5089588832362965, 0.26611021638859483, 0.08192475878235173]",True,True
0.2,ad_memory_r2,H,synthetic,ad_memory_r2,synthetic,0.013937520882802756,0.012904323932209152,-0.013937520882802756,"[0.7686068578154222, 0.5287838418524009, 0.289012379549087, 0.09620053235208381]",True,True
0.2,ad_memoryless_r1,H,synthetic,ad_memoryless_r1,synthetic,0.0036119740888269497,0.001124872726329516,0.0036119740888269497,"[0.058502289253114716, 0.002898098733754334, 9.680896942057222e-05, 9.067285256095989e-08]",True,True
0.2,ad_memoryless_r1,H,synthetic,ad_memoryless_r1,synthetic,0.007889201861947394,0.0023992839405389643,0.007889201861947394,"[0.06277951702623516, 0.0036195578727940057, 0.00019541615774014556, 4.414292106657751e-07]",True,True
0.2,ad_memoryless_r1,H,synthetic,ad_memoryless_r1,synthetic,0.004277559423596304,0.0011246620815011047,-0.004277559423596304,"[0.05061275574069146, 0.0022265537665063857, 9.851698734330601e-05, 3.499708094777342e-06]",True,True
0.2,ad_memoryless_r2,H,synthetic,ad_memoryless_r2,synthetic,0.025620591278358952,0.006614612956064099,0.025620591278358952,"[0.08724101749468384, 0.006483037510323078, 0.00032233477571937623, 4.8618724115542e-06]",True,True
0.2,ad_memoryless_r2,H,synthetic,ad_memoryless_r2,synthetic,0.023016708596368764,0.005851422853125041,0.023016708596368764,"[0.08463713481269365, 0.005955277653479135, 0.00024574174601139123, 7.150969781468262e-06]",True,True
0.2,ad_memoryless_r2,H,synthetic,ad_memoryless_r2,synthetic,0.03652516959631787,0.00983666767358863,0.03652516959631787,"[0.09814559581264276, 0.00841931492467656, 0.0005094148600764624, 2.4657119475824516e-05]",True,True
0.2,copenhagen_bluetooth,H,real,copenhagen_bluetooth,copenhagen_bluetooth,0.003197722385199886,0.008163553524802799,-0.003197722385199886,"[0.44372796603426445, 0.24139741426595324, 0.11502447736424755, 0.042731569780780215]",True,True
0.2,copenhagen_bluetooth,H,real,copenhagen_bluetooth,copenhagen_bluetooth,0.0032067513606490183,0.008948436592459124,0.0032067513606490183,"[0.45013243978011336, 0.2426943548997525, 0.11471621130286803, 0.04487339850353664]",True,True
0.2,copenhagen_bluetooth,H,real,copenhagen_bluetooth,copenhagen_bluetooth,0.010628712644496274,0.00761814514267716,-0.010628712644496274,"[0.43629697577496807, 0.23574994304251262, 0.11094225556434846, 0.04018920833687908]",True,True
0.2,copenhagen_bluetooth__pwt,H,surrogate,copenhagen_bluetooth__pwt,copenhagen_bluetooth,0.03181580235969095,0.09092868714147731,-0.03181580235969095,"[0.6829459227754782, 0.491745838657238, 0.35589677943733333, 0.21888670176233135]",True,True
0.2,copenhagen_bluetooth__pwt,H,surrogate,copenhagen_bluetooth__pwt,copenhagen_bluetooth,0.03637922902668933,0.0946602479504968,-0.03637922902668933,"[0.6783824961084798, 0.48619247469914556, 0.3524635087702523, 0.2175105198184252]",True,True
0.2,copenhagen_bluetooth__pwt,H,surrogate,copenhagen_bluetooth__pwt,copenhagen_bluetooth,0.03203934097426875,0.09116669912540323,-0.03203934097426875,"[0.6827223841609004, 0.49167323938373275, 0.35553490407839683, 0.21859266707364716]",True,True
0.2,dar_a08_r1,H,synthetic,dar_a08_r1,synthetic,0.009543127178365918,0.01724324586727459,0.009543127178365918,"[0.7940151768678069, 0.6122704957640925, 0.4483929169434055, 0.3093254497944145]",True,True
0.2,dar_a08_r1,H,synthetic,dar_a08_r1,synthetic,0.009339044323750323,0.02039316197748907,0.009339044323750323,"[0.7938110940131913, 0.6149910399657991, 0.45249986779115925, 0.31530170204042773]",True,True
0.2,dar_a08_r1,H,synthetic,dar_a08_r1,synthetic,0.01323373792264726,0.022749646426114004,0.01323373792264726,"[0.7977057876120882, 0.6175912582956161, 0.454801769932608, 0.3159308257647647]",True,True
0.2,dar_a08_r2,H,synthetic,dar_a08_r2,synthetic,0.014165601751047086,0.010201252204899425,0.014165601751047086,"[0.7925856402866925, 0.6098540629183928, 0.4436259331605846, 0.3033652159455197]",True,True
0.2,dar_a08_r2,H,synthetic,dar_a08_r2,synthetic,0.012608815149867003,0.01056291063437774,0.012608815149867003,"[0.7910288536855125, 0.6067866645229634, 0.44027852744736296, 0.3006418029442185]",True,True
0.2,dar_a08_r2,H,synthetic,dar_a08_r2,synthetic,0.025910238364914462,0.023885488207273695,0.025910238364914462,"[0.8043302769005599, 0.6286160154591769, 0.47179375581652566, 0.3365950966887989]",True,True
0.2,dar_a0_r1,H,synthetic,dar_a0_r1,synthetic,0.14736754756831205,0.04736997358713035,-0.14736754756831205,"[0.2390842578629025, 0.04587956380511125, 0.006746866752032194, 0.0007369868270573521]",True,True
0.2,dar_a0_r1,H,synthetic,dar_a0_r1,synthetic,0.15480527398840485,0.04995423188298932,-0.15480527398840485,"[0.2316465314428097, 0.04352915801929232, 0.006116265960369909, 0.0006552870129192473]",True,True
0.2,dar_a0_r1,H,synthetic,dar_a0_r1,synthetic,0.13604740625548112,0.043467029116706066,-0.13604740625548112,"[0.2504043991757334, 0.049712938627347616, 0.007249588268198146, 0.000781446596593474]",True,True
0.2,dar_a0_r2,H,synthetic,dar_a0_r2,synthetic,0.03113609787450583,0.013055036889631817,-0.03113609787450583,"[0.36493640967836427, 0.1012749727035854, 0.016338462299649168, 0.001355811055409211]",True,True
0.2,dar_a0_r2,H,synthetic,dar_a0_r2,synthetic,0.00995641527208041,0.01149006181711007,-0.00995641527208041,"[0.3861160922807897, 0.11305186389301512, 0.018995727576142547, 0.001841436901824552]",True,True
0.2,dar_a0_r2,H,synthetic,dar_a0_r2,synthetic,0.13176516649136988,0.04192990929601986,-0.13176516649136988,"[0.2643073410615002, 0.05395728496666001, 0.008055889857681327, 0.0006866787496793126]",True,True
0.2,nr_digg_reply,H,real,nr_digg_reply,nr_digg_reply,0.010976463966612556,0.002949671560689735,0.010976463966612556,"[0.014041463085865683, 0.0008349531655247397, 0.0001108775343983644, 1.7311075959057465e-05]",True,True
