graph_id,stratum,W,mean_occupancy,median_occupancy,C_one_step,rho_2,rho_relative_0.2,rho_relative_0.4,rho_relative_0.6,rho_relative_0.8,rho_relative_1.0,event_upper_bound_2,rho_3,event_upper_bound_3,rho_4,event_upper_bound_4,rho_5,event_upper_bound_5,rho_6,event_upper_bound_6,rho_7,event_upper_bound_7,rho_8,event_upper_bound_8,rho_9,event_upper_bound_9,rho_10,event_upper_bound_10,rho_11,event_upper_bound_11,rho_12,event_upper_bound_12,rho_13,event_upper_bound_13,rho_14,event_upper_bound_14,rho_15,event_upper_bound_15,rho_16,event_upper_bound_16,rho_17,event_upper_bound_17,rho_18,event_upper_bound_18,rho_19,event_upper_bound_19,rho_20,event_upper_bound_20
snap_collegemsg,real,20,0.06521534903887845,0.05,0.16985873024736167,0.20660500072264779,0.020812256106373755,0.0018788842318254082,0.00036132389073565546,0.0,0.0,0.6219829455123573,0.05643879173290938,0.42195403960109845,0.020812256106373755,0.30965457436045674,0.009105362046538517,0.24237606590547767,0.004191357132533603,0.1896950426362191,0.0026015320132967193,0.15471889001300765,0.0018788842318254082,0.12993207110854169,0.000794912559618442,0.11128775834658187,0.0006503830033241798,0.09560630148865443,0.0005058534470299177,0.08382714265067207,0.00036132389073565546,0.07284289637230813,0.00021679433444139325,0.06373753432576962,0.00014452955629426219,0.0557884087295852,0.0,0.05058534470299176,0.0,0.04451510333863275,0.0,0.040323746206099145,0.0,0.03714409596762538,0.0,0.03447029917618153,0.0,0.030784795490677842
snap_mathoverflow,real,2,0.5212888193801666,0.5,0.07286498493358945,0.042577638760333214,1.0,1.0,0.042577638760333214,0.042577638760333214,0.042577638760333214,0.3963273860819423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
snap_mathoverflow,real,3,0.3567198266537579,0.3333333333333333,0.08058446784945275,0.06172800102135265,1.0,0.06172800102135265,0.06172800102135265,0.008431478939921059,0.008431478939921059,0.3963273860819423,0.008431478939921059,0.19474322555935017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
snap_mathoverflow,real,4,0.27310278424989093,0.25,0.08556375518596028,0.07518645005479131,1.0,0.07518645005479131,0.014607470769099826,0.0026172161756726564,0.0026172161756726564,0.3963273860819423,0.014607470769099826,0.19474322555935017,0.0026172161756726564,0.11365208047407786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
snap_mathoverflow,real,5,0.22201334141904186,0.2,0.08984363817495807,0.08438394348515314,1.0,0.08438394348515314,0.01923015543710702,0.005303586437287883,0.0011490217356611662,0.3963273860819423,0.01923015543710702,0.19474322555935017,0.005303586437287883,0.11365208047407786,0.0011490217356611662,0.0740906237698552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
snap_mathoverflow,real,6,0.18744037676564565,0.16666666666666666,0.09160443464815607,0.09176215250071813,0.09176215250071813,0.02277829200046812,0.007266498569042375,0.002329960741757365,0.000505356781888013,0.3963273860819423,0.02277829200046812,0.19474322555935017,0.007266498569042375,0.11365208047407786,0.002329960741757365,0.0740906237698552,0.000505356781888013,0.05136552722011214,,,,,,,,,,,,,,,,,,,,,,,,,,,,
snap_mathoverflow,real,7,0.1622582836715804,0.14285714285714285,0.09128478816751372,0.09660293851669806,0.09660293851669806,0.025560414073388445,0.0032342834040832826,0.00113306310044365,0.00021278180290021598,0.3963273860819423,0.025560414073388445,0.19474322555935017,0.0090645048035492,0.11365208047407786,0.0032342834040832826,0.0740906237698552,0.00113306310044365,0.05136552722011214,0.00021278180290021598,0.03776345046971583,,,,,,,,,,,,,,,,,,,,,,,,,,
snap_mathoverflow,real,8,0.14338700754311492,0.125,0.09196007662479153,0.10165650633557818,0.10165650633557818,0.01045290606747311,0.004250316512931814,0.0006436649537731533,0.00014894726203015118,0.3963273860819423,0.02820954751949613,0.19474322555935017,0.01045290606747311,0.11365208047407786,0.004250316512931814,0.0740906237698552,0.0017341716936367603,0.05136552722011214,0.0006436649537731533,0.03776345046971583,0.00014894726203015118,0.028821295202834253,,,,,,,,,,,,,,,,,,,,,,,,
snap_mathoverflow,real,9,0.1284770615305868,0.1111111111111111,0.09129363428912603,0.10510889108763419,0.10510889108763419,0.011867905056759546,0.0022608066558147946,0.0003085336142053132,6.91540859425702e-05,0.3963273860819423,0.030587384166906047,0.19474322555935017,0.011867905056759546,0.11365208047407786,0.005069526454097645,0.0740906237698552,0.0022608066558147946,0.05136552722011214,0.0010213526539210366,0.03776345046971583,0.0003085336142053132,0.028821295202834253,6.91540859425702e-05,0.022576149287712916,,,,,,,,,,,,,,,,,,,,,,
snap_mathoverflow,real,10,0.11638792250486737,0.1,0.090945790368159,0.10752396455055163,0.10752396455055163,0.013187152234740885,0.002782122072920324,0.0005691913227580777,5.851499579755939e-05,0.3963273860819423,0.03239070994648538,0.19474322555935017,0.013187152234740885,0.11365208047407786,0.005840860489610929,0.0740906237698552,0.002782122072920324,0.05136552722011214,0.001319247177981339,0.03776345046971583,0.0005691913227580777,0.028821295202834253,0.00020746225782771057,0.022576149287712916,5.851499579755939e-05,0.018309874139563583,,,,,,,,,,,,,,,,,,,,
snap_mathoverflow,real,11,0.10634350913946201,0.09090909090909091,0.08848921217613136,0.10956666985839371,0.03395465619780196,0.006527081803964125,0.0015479876160990713,0.00030321406913280777,2.12781802900216e-05,0.3963273860819423,0.03395465619780196,0.19474322555935017,0.013942527635036651,0.11365208047407786,0.006527081803964125,0.0740906237698552,0.003037460236400583,0.05136552722011214,0.0015479876160990713,0.03776345046971583,0.0007660144904407775,0.028821295202834253,0.00030321406913280777,0.022576149287712916,0.00011171044652261339,0.018309874139563583,2.12781802900216e-05,0.015166023001712893,,,,,,,,,,,,,,,,,,
snap_mathoverflow,real,12,0.09806359693452349,0.08333333333333333,0.08888910507729277,0.11239134829189408,0.03516219292926069,0.007096273126722202,0.0010160331088485313,0.00020746225782771057,1.06390901450108e-05,0.3963273860819423,0.03516219292926069,0.19474322555935017,0.014825572117072548,0.11365208047407786,0.007096273126722202,0.0740906237698552,0.003580053833796134,0.05136552722011214,0.0019363144063919654,0.03776345046971583,0.0010160331088485313,0.028821295202834253,0.00045216133116295895,0.022576149287712916,0.00020746225782771057,0.018309874139563583,8.51127211600864e-05,0.015166023001712893,1.06390901450108e-05,0.012761588628940453,,,,,,,,,,,,,,,,
snap_mathoverflow,real,13,0.09095808280322021,0.07692307692307693,0.0875976717650967,0.1144766099603162,0.03640696647622695,0.00392050471843648,0.0011702999159511878,0.0001702254423201728,5.3195450725054e-06,0.3963273860819423,0.03640696647622695,0.19474322555935017,0.01557562797229581,0.11365208047407786,0.007638866724117754,0.0740906237698552,0.00392050471843648,0.05136552722011214,0.0020693030332046003,0.03776345046971583,0.0011702999159511878,0.028821295202834253,0.0006489844988456587,0.022576149287712916,0.0003138531592778186,0.018309874139563583,0.0001702254423201728,0.015166023001712893,5.851499579755939e-05,0.012761588628940453,5.3195450725054e-06,0.010718883321098379,,,,,,,,,,,,,,
snap_mathoverflow,real,14,0.0848779012418858,0.07142857142857142,0.08705640126204615,0.11638100709627312,0.03757726639217814,0.004308831508729374,0.0007074994946432181,0.00010639090145010799,5.3195450725054e-06,0.3963273860819423,0.03757726639217814,0.19474322555935017,0.016554424265636802,0.11365208047407786,0.008239975317310863,0.0740906237698552,0.004308831508729374,0.05136552722011214,0.0024310320981349677,0.03776345046971583,0.0013086080878363282,0.028821295202834253,0.0007074994946432181,0.022576149287712916,0.00041492451565542114,0.018309874139563583,0.00023405998319023756,0.015166023001712893,0.00010639090145010799,0.012761588628940453,2.12781802900216e-05,0.010718883321098379,5.3195450725054e-06,0.009224091155724362,,,,,,,,,,,,
snap_mathoverflow,real,15,0.07955627901368542,0.06666666666666667,0.08649177168552913,0.11799282925324227,0.03838583724319896,0.0047131169342397835,0.0009096422073984233,0.0001542668071026566,0.0,0.3963273860819423,0.03838583724319896,0.19474322555935017,0.017394912387092655,0.11365208047407786,0.008740012554126372,0.0740906237698552,0.0047131169342397835,0.05136552722011214,0.002606577085527646,0.03776345046971583,0.0015160703456640388,0.028821295202834253,0.0009096422073984233,0.022576149287712916,0.0005159958720330237,0.018309874139563583,0.0003085336142053132,0.015166023001712893,0.0001542668071026566,0.012761588628940453,6.91540859425702e-05,0.010718883321098379,3.7236815507537795e-05,0.009224091155724362,0.0,0.007963358973540583,,,,,,,,,,
snap_mathoverflow,real,16,0.07488822305916398,0.0625,0.08550387887418956,0.12017384273296948,0.017692806911152957,0.0028299979785728724,0.0005957890481206047,0.00010639090145010799,0.0,0.3963273860819423,0.039598693519730194,0.19474322555935017,0.017692806911152957,0.11365208047407786,0.008979392082389114,0.0740906237698552,0.005005691913227581,0.05136552722011214,0.0028299979785728724,0.03776345046971583,0.0016437394274041684,0.028821295202834253,0.0009734767482684881,0.022576149287712916,0.0005957890481206047,0.018309874139563583,0.00035640951985786175,0.015166023001712893,0.00021278180290021598,0.012761588628940453,0.00010639090145010799,0.010718883321098379,3.191727043503239e-05,0.009224091155724362,1.06390901450108e-05,0.007963358973540583,0.0,0.0069792431351270836,,,,,,,,
snap_mathoverflow,real,17,0.070741500775089,0.058823529411764705,0.0844879146842284,0.12133350355877566,0.01839498686072367,0.0030853361420531316,0.00042024406072792655,7.979317608758099e-05,0.0,0.3963273860819423,0.04031683210451842,0.19474322555935017,0.01839498686072367,0.11365208047407786,0.009548583405147191,0.0740906237698552,0.005340823252795421,0.05136552722011214,0.0030853361420531316,0.03776345046971583,0.0017820475992893089,0.028821295202834253,0.0011437021905886609,0.022576149287712916,0.0006862213143531966,0.018309874139563583,0.00042024406072792655,0.015166023001712893,0.00026597725362526996,0.012761588628940453,0.00014894726203015118,0.010718883321098379,7.979317608758099e-05,0.009224091155724362,4.25563605800432e-05,0.007963358973540583,1.5958635217516196e-05,0.0069792431351270836,0.0,0.0061547136488887474,,,,,,
snap_mathoverflow,real,18,0.06705936730513029,0.05555555555555555,0.08421096391552575,0.12270594618748204,0.018980136818699266,0.002021427127552052,0.0004947176917430022,5.851499579755939e-05,0.0,0.3963273860819423,0.04130094794293192,0.19474322555935017,0.018980136818699266,0.11365208047407786,0.009963507920802613,0.0740906237698552,0.005622759141638207,0.05136552722011214,0.0032927983998808424,0.03776345046971583,0.002021427127552052,0.028821295202834253,0.0012873299075463066,0.022576149287712916,0.0007606949453682721,0.018309874139563583,0.0004947176917430022,0.015166023001712893,0.0003085336142053132,0.012761588628940453,0.0001702254423201728,0.010718883321098379,8.51127211600864e-05,0.009224091155724362,5.851499579755939e-05,0.007963358973540583,1.06390901450108e-05,0.0069792431351270836,5.3195450725054e-06,0.0061547136488887474,0.0,0.005394018703520475,,,,
snap_mathoverflow,real,19,0.06372255044748573,0.05263157894736842,0.0836724196526164,0.1240411520006809,0.01927803134275957,0.002117178938857149,0.00036172906493036716,3.191727043503239e-05,0.0,0.3963273860819423,0.042210590150330345,0.19474322555935017,0.01927803134275957,0.11365208047407786,0.010234804719500388,0.0740906237698552,0.005824901854393412,0.05136552722011214,0.003447065206983499,0.03776345046971583,0.002117178938857149,0.028821295202834253,0.0013352058131988552,0.022576149287712916,0.0008670858468183801,0.018309874139563583,0.0005213154171055291,0.015166023001712893,0.00036172906493036716,0.012761588628940453,0.00022874043811773218,0.010718883321098379,0.00014362771695764577,0.009224091155724362,6.383454087006479e-05,0.007963358973540583,3.191727043503239e-05,0.0069792431351270836,1.5958635217516196e-05,0.0061547136488887474,5.3195450725054e-06,0.005394018703520475,0.0,0.0047929101103273645,,
snap_mathoverflow,real,20,0.06066728373389507,0.05,0.082118006345607,0.12465821922909152,0.0199004181162427,0.002223569840307257,0.00039364633536539956,6.383454087006479e-05,0.0,0.3963273860819423,0.042322300596852956,0.19474322555935017,0.0199004181162427,0.11365208047407786,0.010548657878778208,0.0740906237698552,0.005973849116423563,0.05136552722011214,0.0036811251901737365,0.03776345046971583,0.002223569840307257,0.028821295202834253,0.0014203185343589417,0.022576149287712916,0.0009362399327609502,0.018309874139563583,0.0006170672284106264,0.015166023001712893,0.00039364633536539956,0.012761588628940453,0.0002766163437702808,0.010718883321098379,0.000186184077537689,0.009224091155724362,0.00010107135637760258,0.007963358973540583,6.383454087006479e-05,0.0069792431351270836,3.191727043503239e-05,0.0061547136488887474,5.3195450725054e-06,0.005394018703520475,5.3195450725054e-06,0.0047929101103273645,0.0,0.004260955603076825
nr_digg_reply,real,2,0.5008455169984146,0.5,0.004014944515697318,0.0016910339968293114,1.0,1.0,0.0016910339968293114,0.0016910339968293114,0.0016910339968293114,0.01007574423110798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nr_digg_reply,real,3,0.33418667919284445,0.3333333333333333,0.0031634906967167083,0.002489577828665375,1.0,0.002489577828665375,0.002489577828665375,7.045974986788797e-05,7.045974986788797e-05,0.01007574423110798,7.045974986788797e-05,0.0011038694145969114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nr_digg_reply,real,4,0.25076037813399094,0.25,0.002700178313662223,0.0029123363278727027,1.0,0.0029123363278727027,0.00011743291644647995,1.1743291644647994e-05,1.1743291644647994e-05,0.01007574423110798,0.00011743291644647995,0.0011038694145969114,1.1743291644647994e-05,0.0004110152075626798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nr_digg_reply,real,5,0.2006411837237978,0.2,0.0021104632075914145,0.0030649991192531266,1.0,0.0030649991192531266,0.00011743291644647995,2.348658328929599e-05,0.0,0.01007574423110798,0.00011743291644647995,0.0011038694145969114,2.348658328929599e-05,0.0004110152075626798,0.0,0.00017614937466971993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nr_digg_reply,real,6,0.16724991681835086,0.16666666666666666,0.0022276709625332655,0.0033233515354353827,0.0033233515354353827,0.00015266279138042394,2.348658328929599e-05,0.0,0.0,0.01007574423110798,0.00015266279138042394,0.0011038694145969114,2.348658328929599e-05,0.0004110152075626798,0.0,0.00017614937466971993,0.0,0.00010568962480183196,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nr_digg_reply,real,7,0.1433973342727967,0.14285714285714285,0.0022646024127273502,0.0035229874933943982,0.0035229874933943982,0.00021137924960366392,0.0,0.0,0.0,0.01007574423110798,0.00021137924960366392,0.0011038694145969114,4.697316657859198e-05,0.0004110152075626798,0.0,0.00017614937466971993,0.0,0.00010568962480183196,0.0,7.045974986788797e-05,,,,,,,,,,,,,,,,,,,,,,,,,,
nr_digg_reply,real,8,0.1254858786917973,0.125,0.0021638675992238,0.0036286771181962304,0.0036286771181962304,4.697316657859198e-05,0.0,0.0,0.0,0.01007574423110798,0.00021137924960366392,0.0011038694145969114,4.697316657859198e-05,0.0004110152075626798,0.0,0.00017614937466971993,0.0,0.00010568962480183196,0.0,7.045974986788797e-05,0.0,4.697316657859198e-05,,,,,,,,,,,,,,,,,,,,,,,,
nr_digg_reply,real,9,0.1115769283463488,0.1111111111111111,0.0022142149851468807,0.003887029534378486,0.003887029534378486,5.8716458223239976e-05,0.0,0.0,0.0,0.01007574423110798,0.0002231225412483119,0.0011038694145969114,5.8716458223239976e-05,0.0004110152075626798,2.348658328929599e-05,0.00017614937466971993,0.0,0.00010568962480183196,0.0,7.045974986788797e-05,0.0,4.697316657859198e-05,0.0,2.348658328929599e-05,,,,,,,,,,,,,,,,,,,,,,
nr_digg_reply,real,10,0.10041923551171392,0.1,0.002029160787475643,0.003875286242733838,0.003875286242733838,5.8716458223239976e-05,0.0,0.0,0.0,0.01007574423110798,0.0002466091245376079,0.0011038694145969114,5.8716458223239976e-05,0.0004110152075626798,1.1743291644647994e-05,0.00017614937466971993,0.0,0.00010568962480183196,0.0,7.045974986788797e-05,0.0,4.697316657859198e-05,0.0,2.348658328929599e-05,0.0,2.348658328929599e-05,,,,,,,,,,,,,,,,,,,,
nr_digg_reply,real,11,0.09130088982123508,0.09090909090909091,0.0019999205329589553,0.0040162057424696146,0.0002348658328929599,1.1743291644647994e-05,0.0,0.0,0.0,0.01007574423110798,0.0002348658328929599,0.0011038694145969114,4.697316657859198e-05,0.0004110152075626798,1.1743291644647994e-05,0.00017614937466971993,0.0,0.00010568962480183196,0.0,7.045974986788797e-05,0.0,4.697316657859198e-05,0.0,2.348658328929599e-05,0.0,2.348658328929599e-05,0.0,2.348658328929599e-05,,,,,,,,,,,,,,,,,,
nr_digg_reply,real,12,0.08370128980486563,0.08333333333333333,0.001978096835045064,0.004027949034114262,0.0003053255827608479,2.348658328929599e-05,0.0,0.0,0.0,0.01007574423110798,0.0003053255827608479,0.0011038694145969114,5.8716458223239976e-05,0.0004110152075626798,2.348658328929599e-05,0.00017614937466971993,0.0,0.00010568962480183196,0.0,7.045974986788797e-05,0.0,4.697316657859198e-05,0.0,2.348658328929599e-05,0.0,2.348658328929599e-05,0.0,2.348658328929599e-05,0.0,2.348658328929599e-05,,,,,,,,,,,,,,,,
nr_digg_reply,real,13,0.07727537567241637,0.07692307692307693,0.0019324047415246544,0.004168868533850038,0.0002700957078269039,0.0,0.0,0.0,0.0,0.01007574423110798,0.0002700957078269039,0.0011038694145969114,0.00010568962480183196,0.0004110152075626798,3.5229874933943984e-05,0.00017614937466971993,0.0,0.00010568962480183196,0.0,7.045974986788797e-05,0.0,4.697316657859198e-05,0.0,2.348658328929599e-05,0.0,2.348658328929599e-05,0.0,2.348658328929599e-05,0.0,2.348658328929599e-05,0.0,2.348658328929599e-05,,,,,,,,,,,,,,
nr_digg_reply,real,14,0.07177415972554249,0.07142857142857142,0.0021610218546198275,0.004380247783453702,0.00031706887440549587,1.1743291644647994e-05,0.0,0.0,0.0,0.01007574423110798,0.00031706887440549587,0.0011038694145969114,9.394633315718395e-05,0.0004110152075626798,3.5229874933943984e-05,0.00017614937466971993,1.1743291644647994e-05,0.00010568962480183196,0.0,7.045974986788797e-05,0.0,4.697316657859198e-05,0.0,2.348658328929599e-05,0.0,2.348658328929599e-05,0.0,2.348658328929599e-05,0.0,2.348658328929599e-05,0.0,2.348658328929599e-05,0.0,2.348658328929599e-05,,,,,,,,,,,,
nr_digg_reply,real,15,0.0669696435910986,0.06666666666666667,0.0017297491223124825,0.004074922200692855,0.00031706887440549587,1.1743291644647994e-05,0.0,0.0,0.0,0.01007574423110798,0.00031706887440549587,0.0011038694145969114,0.00010568962480183196,0.0004110152075626798,3.5229874933943984e-05,0.00017614937466971993,1.1743291644647994e-05,0.00010568962480183196,0.0,7.045974986788797e-05,0.0,4.697316657859198e-05,0.0,2.348658328929599e-05,0.0,2.348658328929599e-05,0.0,2.348658328929599e-05,0.0,2.348658328929599e-05,0.0,2.348658328929599e-05,0.0,2.348658328929599e-05,0.0,2.348658328929599e-05,,,,,,,,,,
nr_digg_reply,real,16,0.0628097293171276,0.0625,0.0021068222735804486,0.0044389642416769425,0.00011743291644647995,1.1743291644647994e-05,0.0,0.0,0.0,0.01007574423110798,0.00032881216605014385,0.0011038694145969114,0.00011743291644647995,0.0004110152075626798,4.697316657859198e-05,0.00017614937466971993,1.1743291644647994e-05,0.00010568962480183196,1.1743291644647994e-05,7.045974986788797e-05,0.0,4.697316657859198e-05,0.0,2.348658328929599e-05,0.0,2.348658328929599e-05,0.0,2.348658328929599e-05,0.0,2.348658328929599e-05,0.0,2.348658328929599e-05,0.0,2.348658328929599e-05,0.0,2.348658328929599e-05,0.0,2.348658328929599e-05,,,,,,,,
nr_digg_reply,real,17,0.05910813153868205,0.058823529411764705,0.00187289776781164,0.004403734366742998,0.00010568962480183196,0.0,0.0,0.0,0.0,0.01007574423110798,0.0002818389994715519,0.0011038694145969114,0.00010568962480183196,0.0004110152075626798,3.5229874933943984e-05,0.00017614937466971993,1.1743291644647994e-05,0.00010568962480183196,0.0,7.045974986788797e-05,0.0,4.697316657859198e-05,0.0,2.348658328929599e-05,0.0,2.348658328929599e-05,0.0,2.348658328929599e-05,0.0,2.348658328929599e-05,0.0,2.348658328929599e-05,0.0,2.348658328929599e-05,0.0,2.348658328929599e-05,0.0,2.348658328929599e-05,0.0,2.348658328929599e-05,,,,,,
nr_digg_reply,real,18,0.05583021809902205,0.05555555555555555,0.0018564199069247005,0.004497680699900182,9.394633315718395e-05,0.0,0.0,0.0,0.0,0.01007574423110798,0.0003053255827608479,0.0011038694145969114,9.394633315718395e-05,0.0004110152075626798,3.5229874933943984e-05,0.00017614937466971993,1.1743291644647994e-05,0.00010568962480183196,0.0,7.045974986788797e-05,0.0,4.697316657859198e-05,0.0,2.348658328929599e-05,0.0,2.348658328929599e-05,0.0,2.348658328929599e-05,0.0,2.348658328929599e-05,0.0,2.348658328929599e-05,0.0,2.348658328929599e-05,0.0,2.348658328929599e-05,0.0,2.348658328929599e-05,0.0,2.348658328929599e-05,0.0,2.348658328929599e-05,,,,
nr_digg_reply,real,19,0.052895493975382346,0.05263157894736842,0.0019409593159704162,0.004462450824966238,0.00012917620809112793,0.0,0.0,0.0,0.0,0.01007574423110798,0.00035229874933943986,0.0011038694145969114,0.00012917620809112793,0.0004110152075626798,4.697316657859198e-05,0.00017614937466971993,1.1743291644647994e-05,0.00010568962480183196,1.1743291644647994e-05,7.045974986788797e-05,0.0,4.697316657859198e-05,0.0,2.348658328929599e-05,0.0,2.348658328929599e-05,0.0,2.348658328929599e-05,0.0,2.348658328929599e-05,0.0,2.348658328929599e-05,0.0,2.348658328929599e-05,0.0,2.348658328929599e-05,0.0,2.348658328929599e-05,0.0,2.348658328929599e-05,0.0,2.348658328929599e-05,0.0,1.1743291644647994e-05,,
nr_digg_reply,real,20,0.05025600375785333,0.05,0.0019107877254033534,0.00456814044976807,0.00012917620809112793,0.0,0.0,0.0,0.0,0.01007574423110798,0.00036404204098408784,0.0011038694145969114,0.00012917620809112793,0.0004110152075626798,3.5229874933943984e-05,0.00017614937466971993,1.1743291644647994e-05,0.00010568962480183196,1.1743291644647994e-05,7.045974986788797e-05,0.0,4.697316657859198e-05,0.0,2.348658328929599e-05,0.0,2.348658328929599e-05,0.0,2.348658328929599e-05,0.0,2.348658328929599e-05,0.0,2.348658328929599e-05,0.0,2.348658328929599e-05,0.0,2.348658328929599e-05,0.0,2.348658328929599e-05,0.0,2.348658328929599e-05,0.0,2.348658328929599e-05,0.0,1.1743291644647994e-05,0.0,1.1743291644647994e-05
sp_hospital__pwt,surrogate,2,0.892449517120281,1.0,0.8799212598425197,0.7848990342405618,1.0,1.0,0.7848990342405618,0.7848990342405618,0.7848990342405618,0.8568920105355575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sp_hospital__pwt,surrogate,3,0.8162130523851331,1.0,0.8538334252619967,0.8156277436347673,1.0,0.8156277436347673,0.8156277436347673,0.6330114135206322,0.6330114135206322,0.8568920105355575,0.6330114135206322,0.7682177348551361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sp_hospital__pwt,surrogate,4,0.7600965759438104,1.0,0.834929145921103,0.8296751536435469,1.0,0.8296751536435469,0.6935908691834943,0.5171202809482002,0.5171202809482002,0.8568920105355575,0.6935908691834943,0.7682177348551361,0.5171202809482002,0.6953467954345918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sp_hospital__pwt,surrogate,5,0.6995610184372256,0.8,0.8285624410191884,0.8349429323968394,1.0,0.8349429323968394,0.704126426690079,0.5636523266022827,0.39508340649692714,0.8568920105355575,0.704126426690079,0.7682177348551361,0.5636523266022827,0.6953467954345918,0.39508340649692714,0.6338893766461808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sp_hospital__pwt,surrogate,6,0.6553994732221247,0.6666666666666666,0.7938536850693501,0.8349429323968394,0.8349429323968394,0.713784021071115,0.597892888498683,0.4618086040386304,0.32396839332748023,0.8568920105355575,0.713784021071115,0.7682177348551361,0.597892888498683,0.6953467954345918,0.4618086040386304,0.6338893766461808,0.32396839332748023,0.5856014047410009,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sp_hospital__pwt,surrogate,7,0.6177097704753544,0.5714285714285714,0.752,0.8402107111501317,0.8402107111501317,0.7199297629499561,0.4934152765583846,0.38366988586479367,0.2739244951712028,0.8568920105355575,0.7199297629499561,0.7682177348551361,0.6128182616330115,0.6953467954345918,0.4934152765583846,0.6338893766461808,0.38366988586479367,0.5856014047410009,0.2739244951712028,0.543459174714662,,,,,,,,,,,,,,,,,,,,,,,,,,
sp_hospital__pwt,surrogate,8,0.6003072870939421,0.625,0.7573875802997858,0.8437225636523266,0.8437225636523266,0.6312554872695347,0.5364354697102721,0.3652326602282704,0.24582967515364354,0.8568920105355575,0.7383669885864794,0.7682177348551361,0.6312554872695347,0.6953467954345918,0.5364354697102721,0.6338893766461808,0.44161545215100967,0.5856014047410009,0.3652326602282704,0.543459174714662,0.24582967515364354,0.5100965759438104,,,,,,,,,,,,,,,,,,,,,,,,
sp_hospital__pwt,surrogate,9,0.5127304653204565,0.4444444444444444,0.5617145421903053,0.8437225636523266,0.8437225636523266,0.6128182616330115,0.38191395961369623,0.17998244073748904,0.09482001755926252,0.8568920105355575,0.7243195785776997,0.7682177348551361,0.6128182616330115,0.6953467954345918,0.4934152765583846,0.6338893766461808,0.38191395961369623,0.5856014047410009,0.2835820895522388,0.543459174714662,0.17998244073748904,0.5100965759438104,0.09482001755926252,0.4679543459174715,,,,,,,,,,,,,,,,,,,,,,
sp_hospital__pwt,surrogate,10,0.500702370500439,0.5,0.5898429532939017,0.8428446005267779,0.8428446005267779,0.6251097453906936,0.43371378402107114,0.266900790166813,0.06584723441615452,0.8568920105355575,0.7278314310798947,0.7682177348551361,0.6251097453906936,0.6953467954345918,0.5258999122036875,0.6338893766461808,0.43371378402107114,0.5856014047410009,0.34328358208955223,0.543459174714662,0.266900790166813,0.5100965759438104,0.17559262510974538,0.4679543459174715,0.06584723441615452,0.4433713784021071,,,,,,,,,,,,,,,,,,,,
sp_hospital__pwt,surrogate,11,0.47162582807885706,0.45454545454545453,0.5596007046388726,0.8463564530289728,0.7304653204565408,0.5311676909569798,0.36259877085162423,0.20719929762949957,0.03424056189640035,0.8568920105355575,0.7304653204565408,0.7682177348551361,0.6347673397717296,0.6953467954345918,0.5311676909569798,0.6338893766461808,0.44688323090430204,0.5856014047410009,0.36259877085162423,0.543459174714662,0.28270412642669007,0.5100965759438104,0.20719929762949957,0.4679543459174715,0.11150131694468832,0.4433713784021071,0.03424056189640035,0.4231782265144864,,,,,,,,,,,,,,,,,,
sp_hospital__pwt,surrogate,12,0.4242756804214223,0.4166666666666667,0.4373125374925015,0.8437225636523266,0.7401229148375769,0.5390693590869183,0.27480245829675154,0.0684811237928007,0.0,0.8568920105355575,0.7401229148375769,0.7682177348551361,0.6321334503950834,0.6953467954345918,0.5390693590869183,0.6338893766461808,0.44688323090430204,0.5856014047410009,0.3722563652326602,0.543459174714662,0.27480245829675154,0.5100965759438104,0.1527655838454785,0.4679543459174715,0.0684811237928007,0.4433713784021071,0.021071115013169446,0.4231782265144864,0.0,0.4038630377524144,,,,,,,,,,,,,,,,
sp_hospital__pwt,surrogate,13,0.43182278651988926,0.38461538461538464,0.5502144388849178,0.8463564530289728,0.7357330992098332,0.46444249341527655,0.32045654082528535,0.13169446883230904,0.021071115013169446,0.8568920105355575,0.7357330992098332,0.7682177348551361,0.6374012291483757,0.6953467954345918,0.5487269534679543,0.6338893766461808,0.46444249341527655,0.5856014047410009,0.38981562774363476,0.543459174714662,0.32045654082528535,0.5100965759438104,0.2581211589113257,0.4679543459174715,0.19490781387181738,0.4433713784021071,0.13169446883230904,0.4231782265144864,0.0649692712906058,0.4038630377524144,0.021071115013169446,0.38191395961369623,,,,,,,,,,,,,,
